	from	to	weight
4875	C17orf86	hsa-mir-141.MIMAT0004598	0.459198432592849
4876	C17orf86	hsa-mir-200a.MIMAT0000682	0.513961160572795
4877	C17orf86	hsa-mir-200b.MIMAT0000318	0.456691733656035
4878	C17orf86	hsa-mir-378a.MIMAT0000731	0.449037658109315
4879	C17orf96	hsa-mir-200c.MIMAT0004657	0.455922436396116
4880	C18orf45	hsa-mir-141.MIMAT0000432	0.472887313798369
4881	C18orf45	hsa-mir-141.MIMAT0004598	0.499517388423085
4882	C18orf45	hsa-mir-200a.MIMAT0000682	0.503518022300977
4883	C18orf45	hsa-mir-200a.MIMAT0001620	0.52991183334774
4884	C18orf45	hsa-mir-200b.MIMAT0000318	0.5365012821621
4885	C18orf45	hsa-mir-200b.MIMAT0004571	0.491510358141009
4886	C18orf45	hsa-mir-200c.MIMAT0000617	0.521749214855793
4887	C18orf45	hsa-mir-200c.MIMAT0004657	0.485327167430201
4888	C18orf45	RBM47	0.774639121790993
4889	C18orf45	TFAP2A	0.761346414268015
4890	C19orf12	C2CD2	0.767301985190307
4891	C19orf12	CALB2	0.791004696458928
4892	C19orf12	CAT	0.759407324170917
4893	C19orf12	CCDC69	0.812452819315988
4894	C19orf12	CD36	0.789715331201199
4895	C19orf12	CD99L2	0.756216325236984
4896	C19orf12	CIDEC	0.78810614573429
4897	C19orf12	CNTFR	0.75377445472095
4898	C19orf12	DMGDH	0.768241276975826
4899	C19orf12	FABP4	0.759859682484801
4900	C19orf12	FAM89A	0.790454375198087
4901	C19orf12	FZD4	0.768712363500158
4902	C19orf12	G0S2	0.768607197395338
4903	C19orf12	GBE1	0.791132912668914
4904	C19orf12	GPD1	0.813575071311263
4905	C19orf12	GYG2	0.771157115279338
4906	C19orf12	hsa-mir-139.MIMAT0000250	0.498222260639064
4907	C19orf12	hsa-mir-141.MIMAT0000432	0.530309447661855
4908	C19orf12	hsa-mir-141.MIMAT0004598	0.491047915406114
4909	C19orf12	hsa-mir-193a.MIMAT0004614	0.500809634943959
4910	C19orf12	hsa-mir-193b.MIMAT0002819	0.541621286772121
4911	C19orf12	hsa-mir-193b.MIMAT0004767	0.498056588008183
4912	C19orf12	hsa-mir-200b.MIMAT0000318	0.505788457659838
4913	C19orf12	hsa-mir-215.MIMAT0000272	0.547540841905091
4914	C19orf12	hsa-mir-224.MIMAT0000281	0.632865128072147
4915	C19orf12	hsa-mir-22.MIMAT0000077	0.604723830927479
4916	C19orf12	hsa-mir-31.MIMAT0000089	0.468033826029331
4917	C19orf12	hsa-mir-335.MIMAT0004703	0.597429913273979
4918	C19orf12	hsa-mir-365a.MIMAT0000710	0.503567003774455
4919	C19orf12	hsa-mir-378a.MIMAT0000731	0.656608177024808
4920	C19orf12	hsa-mir-378a.MIMAT0000732	0.628718990405394
4921	C19orf12	hsa-mir-378c.MIMAT0016847	0.460943037427608
4922	C19orf12	hsa-mir-429.MIMAT0001536	0.446198173279166
4923	C19orf12	hsa-mir-452.MIMAT0001635	0.620219264125393
4924	C19orf12	hsa-mir-452.MIMAT0001636	0.571880312328925
4925	C19orf12	hsa-mir-652.MIMAT0003322	0.605759645028381
4926	C19orf12	hsa-mir-891a.MIMAT0004902	0.444761863601003
4927	C19orf12	HSPB6	0.84908519895122
4928	C19orf12	IRX6	0.78492667185294
4929	C19orf12	ITGA7	0.774421586423488
4930	C19orf12	ITGB1BP1	0.857713141441208
4931	C19orf12	ITSN1	0.767039790244043
4932	C19orf12	KCNIP2	0.763194744576022
4933	C19orf12	LPL	0.759031319330394
4934	C19orf12	MMD	0.786195868268649
4935	C19orf12	MOSC1	0.751388768836258
4936	C19orf12	PCDH9	0.755578125450197
4937	C19orf12	PFKFB1	0.803267352407295
4938	C19orf12	PHYH	0.761507765004178
4939	C19orf12	PLIN1	0.839267294782032
4940	C19orf12	PPARG	0.814347249834327
4941	C19orf12	PPP1R1A	0.794927536231884
4942	C19orf12	PRDX6	0.775749848733685
4943	C19orf12	PTPRM	0.766325236983894
4944	C19orf12	PYGL	0.800841328838563
4945	C19orf12	RBP4	0.770353242861671
4946	C19orf12	RFTN1	0.80236983893739
4947	C19orf12	RHOQ	0.759583081222808
4948	C19orf12	SGCG	0.833086985334371
4949	C19orf12	SORBS1	0.785075056904947
4950	C19orf12	STX11	0.779842683032241
4951	C19orf12	TIMP4	0.765269254040972
4952	C19orf12	TMEM22	0.755431181029763
4953	C19orf12	TMEM37	0.78946610193909
4954	C19orf12	TSPAN3	0.855277033451465
4955	C19orf12	TTC7B	0.799806955369234
4956	C19orf12	TUSC5	0.759050047540842
4957	C19orf12	TYRO3	0.753744201457919
4958	C19orf12	YWHAG	0.798776903794624
4959	C19orf25	HMG20B	0.777359034200593
4960	C19orf25	NDOR1	0.8270824329386
4961	C19orf25	RABEP2	0.787283545106175
4962	C19orf28	PITPNM1	0.752140778517302
4963	C19orf29	CAPN10	0.773960584320166
4964	C19orf29	DDX54	0.787274901316737
4965	C19orf29	DHX37	0.759666637854035
4966	C19orf29	DUS3L	0.773829486847034
4967	C19orf29	E4F1	0.878118247039502
4968	C19orf29	MIB2	0.759529777854612
4969	C19orf29	PARP10	0.763727778257988
4970	C19orf29	PHRF1	0.818988964762152
4971	C19orf29	PNKP	0.805406690293025
4972	C19orf29	PPAN	0.757981098913764
4973	C19orf29	RHOT2	0.782548189126113
4974	C19orf29	SCRIB	0.774443195897081
4975	C19orf29	TAF6L	0.776831763044919
4976	C19orf29	TELO2	0.884745152274757
4977	C19orf29	TRMT2A	0.755302964819777
4978	C19orf29	ZBTB17	0.829829717348085
4979	C19orf46	C1orf172	0.769411069813006
4980	C19orf46	C20orf151	0.80151986630939
4981	C19orf46	C9orf7	0.751871380413173
4982	C19orf46	CADM4	0.75887429048895
4983	C19orf46	CARD14	0.763750828363154
4984	C19orf46	CBLC	0.759512490275737
4985	C19orf46	CCDC24	0.759114875961622
4986	C19orf46	CCDC64B	0.773264759270464
4987	C19orf46	CDC42BPG	0.823931771688708
4988	C19orf46	CNTROB	0.756236494079004
4989	C19orf46	CRB3	0.804846284611173
4990	C19orf46	DDR1	0.827952574408621
4991	C19orf46	DFNB31	0.766254646036823
4992	C19orf46	DHX34	0.779063301351312
4993	C19orf46	EFCAB4A	0.884791252485089
4994	C19orf46	ELMO3	0.858187109228686
4995	C19orf46	EPHA1	0.768500590658945
4996	C19orf46	EPS8L1	0.883493243437923
4997	C19orf46	EPS8L2	0.838568588469185
4998	C19orf46	EVPL	0.802766012619933
4999	C19orf46	FAM83F	0.769874953179474
5000	C19orf46	FAM83H	0.819451407497047
5001	C19orf46	FBXW9	0.783785691647218
5002	C19orf46	GGT6	0.77709251735961
5003	C19orf46	GGT7	0.769141671708877
5004	C19orf46	hsa-mir-141.MIMAT0000432	0.529416256086668
5005	C19orf46	hsa-mir-141.MIMAT0004598	0.491615524245829
5006	C19orf46	hsa-mir-200b.MIMAT0000318	0.535978332901144
5007	C19orf46	hsa-mir-200b.MIMAT0004571	0.498287089059844
5008	C19orf46	hsa-mir-200c.MIMAT0000617	0.494704238338087
5009	C19orf46	hsa-mir-200c.MIMAT0004657	0.474407180107759
5010	C19orf46	hsa-mir-429.MIMAT0001536	0.494933298758176
5011	C19orf46	JUP	0.797689226957098
5012	C19orf46	KIAA1543	0.870442562019189
5013	C19orf46	KLC3	0.762596882473276
5014	C19orf46	KRT18	0.769441323076037
5015	C19orf46	LIG1	0.757479759126401
5016	C19orf46	LLGL2	0.838006742155761
5017	C19orf46	LSR	0.7843763505921
5018	C19orf46	MARK2	0.81725300371683
5019	C19orf46	NAT14	0.766319474457602
5020	C19orf46	PAK4	0.880881378396289
5021	C19orf46	PHLDB3	0.779750482611577
5022	C19orf46	PIP5KL1	0.75689918460253
5023	C19orf46	PKP3	0.836144005532025
5024	C19orf46	PRKCZ	0.835108191431123
5025	C19orf46	PRRG2	0.841387904457314
5026	C19orf46	PTK7	0.768967355288559
5027	C19orf46	QKI	0.753623188405797
5028	C19orf46	RAB17	0.816287780562999
5029	C19orf46	RASSF7	0.806263866078889
5030	C19orf46	RHPN1	0.760057049010286
5031	C19orf46	RTKN	0.773613392111102
5032	C19orf46	SEC23A	0.760316362693405
5033	C19orf46	SFI1	0.758102111965886
5034	C19orf46	SGSM2	0.792818451609186
5035	C19orf46	SH2D3A	0.800642521681505
5036	C19orf46	SH3GLB1	0.770906445385657
5037	C19orf46	SLC4A3	0.755382199556285
5038	C19orf46	SPDEF	0.761671997003486
5039	C19orf46	SPINT2	0.847859221482698
5040	C19orf46	STXBP2	0.770517474860979
5041	C19orf46	SYTL1	0.790202264672832
5042	C19orf46	TJP3	0.810287550061947
5043	C19orf46	TMEM184A	0.808453626069669
5044	C19orf46	ZFYVE27	0.777730717146397
5045	C19orf48	FBXW9	0.806131327974184
5046	C19orf48	KCNN4	0.78150661249892
5047	C19orf48	PRSS8	0.763843028783819
5048	C19orf55	hsa-mir-141.MIMAT0000432	0.47689226957098
5049	C19orf55	hsa-mir-141.MIMAT0004598	0.504602817875357
5050	C19orf55	hsa-mir-200a.MIMAT0001620	0.47224767338001
5051	C19orf55	hsa-mir-486.MIMAT0002177	0.446973233065376
5052	C19orf57	hsa-mir-133a.MIMAT0000427	0.452408735989858
5053	C19orf57	hsa-mir-141.MIMAT0000432	0.613910738467744
5054	C19orf57	hsa-mir-141.MIMAT0004598	0.575310456103956
5055	C19orf57	hsa-mir-200a.MIMAT0000682	0.645732849281125
5056	C19orf57	hsa-mir-200b.MIMAT0000318	0.632607255020601
5057	C19orf57	hsa-mir-200b.MIMAT0004571	0.503494972195811
5058	C19orf57	hsa-mir-200c.MIMAT0000617	0.559577318696517
5059	C19orf57	hsa-mir-200c.MIMAT0004657	0.56283890857752
5060	C19orf57	hsa-mir-378a.MIMAT0000731	0.474179560319244
5061	C19orf57	hsa-mir-429.MIMAT0001536	0.553023885671478
5062	C19orf57	SH2D3A	0.765635174460483
5063	C19orf63	CHPF	0.778214769354885
5064	C19orf70	NDUFA13	0.754896706716224
5065	C19orf70	NDUFB7	0.846507909067335
5066	C19orf70	PHPT1	0.758086265018584
5067	C19orf70	ROMO1	0.755635750713113
5068	C19orf70	SHARPIN	0.772298095485061
5069	C1orf106	hsa-mir-141.MIMAT0000432	0.452904313250929
5070	C1orf106	hsa-mir-200a.MIMAT0000682	0.48405653038292
5071	C1orf106	hsa-mir-200b.MIMAT0000318	0.462722217420117
5072	C1orf106	hsa-mir-200c.MIMAT0004657	0.472727403693779
5073	C1orf107	hsa-mir-141.MIMAT0000432	0.453921399141384
5074	C1orf107	hsa-mir-141.MIMAT0004598	0.509421730486645
5075	C1orf107	hsa-mir-193b.MIMAT0004767	0.467512317399948
5076	C1orf107	hsa-mir-200a.MIMAT0000682	0.457288155127208
5077	C1orf107	MAP3K1	0.764649782464632
5078	C1orf107	MCTP2	0.774025412740946
5079	C1orf107	POLR1B	0.760773042902008
5080	C1orf107	PPAT	0.786204512058086
5081	C1orf107	SMARCC1	0.761457342899127
5082	C1orf107	ZNF146	0.827088195464892
5083	C1orf107	ZNF33B	0.757982539545337
5084	C1orf107	ZNF667	0.77135304117325
5085	C1orf107	ZZZ3	0.751937649465526
5086	C1orf113	hsa-mir-141.MIMAT0000432	0.451182758521336
5087	C1orf113	hsa-mir-141.MIMAT0004598	0.465377301408938
5088	C1orf113	hsa-mir-200a.MIMAT0001620	0.469186331287637
5089	C1orf113	hsa-mir-200b.MIMAT0000318	0.450913360417207
5090	C1orf113	hsa-mir-200b.MIMAT0004571	0.467853747082721
5091	C1orf113	hsa-mir-200c.MIMAT0000617	0.471854380960613
5092	C1orf116	hsa-mir-141.MIMAT0000432	0.547509148010488
5093	C1orf116	hsa-mir-141.MIMAT0004598	0.54419569539286
5094	C1orf116	hsa-mir-200a.MIMAT0000682	0.487903016682514
5095	C1orf116	hsa-mir-200b.MIMAT0000318	0.467482064136918
5096	C1orf116	hsa-mir-200c.MIMAT0000617	0.456938081654998
5097	C1orf123	FUNDC2	0.766460656351745
5098	C1orf123	hsa-mir-141.MIMAT0000432	0.528162906618261
5099	C1orf123	hsa-mir-141.MIMAT0004598	0.572130982222606
5100	C1orf123	hsa-mir-193b.MIMAT0002819	0.46731351024289
5101	C1orf123	hsa-mir-193b.MIMAT0004767	0.458156855965655
5102	C1orf123	hsa-mir-200a.MIMAT0001620	0.577282680727231
5103	C1orf123	MGST3	0.767804765609243
5104	C1orf123	MSRB2	0.757678566283459
5105	C1orf126	hsa-mir-141.MIMAT0000432	0.453530987985133
5106	C1orf126	hsa-mir-141.MIMAT0004598	0.530992307027401
5107	C1orf126	hsa-mir-200a.MIMAT0000682	0.476464401993834
5108	C1orf126	hsa-mir-200a.MIMAT0001620	0.522885873166796
5109	C1orf126	hsa-mir-200b.MIMAT0000318	0.470043507073501
5110	C1orf126	hsa-mir-200c.MIMAT0000617	0.461000662690524
5111	C1orf126	hsa-mir-200c.MIMAT0004657	0.478844325352234
5112	C1orf159	CHTF18	0.804272913245167
5113	C1orf159	FUK	0.765125190883683
5114	C1orf159	LRCH4	0.772324026853373
5115	C1orf159	NDOR1	0.757798138704008
5116	C1orf159	RASSF7	0.800769297259919
5117	C1orf159	RHPN1	0.807577722073357
5118	C1orf159	SLC12A9	0.752352551358516
5119	C1orf159	STK11IP	0.77826231019679
5120	C1orf159	TCF3	0.772890195061515
5121	C1orf168	hsa-mir-375.MIMAT0000728	0.460155011957242
5122	C1orf172	CCDC120	0.812180539948714
5123	C1orf172	CELF2	0.760983375111649
5124	C1orf172	CRB3	0.763376264154205
5125	C1orf172	DLG3	0.759240210908462
5126	C1orf172	ELMO3	0.782167862390872
5127	C1orf172	ESRP2	0.75217967556977
5128	C1orf172	FAM83H	0.759645028380442
5129	C1orf172	FAM92A1	0.751223096205376
5130	C1orf172	FXYD3	0.765857031722707
5131	C1orf172	GGT6	0.775442994208661
5132	C1orf172	hsa-mir-200a.MIMAT0000682	0.535900538796208
5133	C1orf172	hsa-mir-200b.MIMAT0000318	0.551600541677471
5134	C1orf172	hsa-mir-200b.MIMAT0004571	0.514632494885758
5135	C1orf172	hsa-mir-200c.MIMAT0000617	0.529096435877489
5136	C1orf172	hsa-mir-200c.MIMAT0004657	0.476994554412654
5137	C1orf172	hsa-mir-205.MIMAT0000266	0.445316506756562
5138	C1orf172	hsa-mir-22.MIMAT0000077	0.454223931771689
5139	C1orf172	hsa-mir-378a.MIMAT0000731	0.491425360878209
5140	C1orf172	hsa-mir-429.MIMAT0001536	0.494071801077592
5141	C1orf172	JUP	0.833104272913245
5142	C1orf172	KIAA1522	0.798994439162129
5143	C1orf172	NIPSNAP1	0.754406891981445
5144	C1orf172	PRKCZ	0.769069640130233
5145	C1orf172	PRRG2	0.836203071426513
5146	C1orf172	RAB25	0.808812343331316
5147	C1orf172	SEC23A	0.766655141614084
5148	C1orf172	SEPT11	0.758371510070015
5149	C1orf172	SPINT1	0.838683838995015
5150	C1orf172	SPINT2	0.818399746448843
5151	C1orf172	ZEB1	0.794578903391247
5152	C1orf172	ZEB2	0.774021090846227
5153	C1orf210	hsa-mir-141.MIMAT0000432	0.577131414412078
5154	C1orf210	hsa-mir-141.MIMAT0004598	0.555220848820123
5155	C1orf210	hsa-mir-200a.MIMAT0000682	0.57471259400121
5156	C1orf210	hsa-mir-200a.MIMAT0001620	0.513216354049615
5157	C1orf210	hsa-mir-200b.MIMAT0000318	0.572828247903881
5158	C1orf210	hsa-mir-200b.MIMAT0004571	0.552086034517532
5159	C1orf210	hsa-mir-200c.MIMAT0000617	0.533547987437693
5160	C1orf210	hsa-mir-200c.MIMAT0004657	0.494771948022013
5161	C1orf210	hsa-mir-205.MIMAT0000266	0.506721986919065
5162	C1orf210	hsa-mir-205.MIMAT0009197	0.466513959719941
5163	C1orf210	hsa-mir-22.MIMAT0000077	0.455552194081886
5164	C1orf210	hsa-mir-378a.MIMAT0000731	0.470824329386003
5165	C1orf210	hsa-mir-429.MIMAT0001536	0.478802547036621
5166	C1orf210	RAB25	0.783104272913245
5167	C1orf226	hsa-mir-141.MIMAT0000432	0.535923588901374
5168	C1orf226	hsa-mir-141.MIMAT0004598	0.486337050162791
5169	C1orf226	hsa-mir-200a.MIMAT0000682	0.465416198461406
5170	C1orf226	hsa-mir-22.MIMAT0000077	0.493602155184833
5171	C1orf226	NOS1AP	0.84417552655084
5172	C1orf64	hsa-mir-375.MIMAT0000728	0.475765695680987
5173	C1orf74	hsa-mir-200a.MIMAT0001620	0.45871438038436
5174	C1orf74	hsa-mir-200b.MIMAT0000318	0.446251476647362
5175	C1orf74	hsa-mir-200c.MIMAT0000617	0.453692338721295
5176	C1orf74	hsa-mir-200c.MIMAT0004657	0.513615408995304
5177	C1orf74	hsa-mir-652.MIMAT0003322	0.468676347710836
5178	C1orf86	NME3	0.758538623332469
5179	C1orf88	hsa-mir-200b.MIMAT0000318	0.456101074711153
5180	C1orf88	hsa-mir-200c.MIMAT0000617	0.448393695796237
5181	C1orf9	TMEM67	0.772096407064857
5182	C1orf96	hsa-mir-193b.MIMAT0004767	0.466604719509033
5183	C1QA	C1QB	0.899853055579566
5184	C1QA	C1QC	0.91422335551906
5185	C1QA	CD163	0.755987264816896
5186	C1QA	CSF1R	0.756053533869248
5187	C1QA	DOK2	0.809993661221079
5188	C1QA	FOLR2	0.762027833001988
5189	C1QA	NCF4	0.809705534906503
5190	C1QA	STAB1	0.772602068746939
5191	C1QA	TYROBP	0.814152764571988
5192	C1QA	VSIG4	0.798758175584176
5193	C1QB	C1QC	0.942847264240643
5194	C1QB	CSF1R	0.79123087561587
5195	C1QB	MS4A6A	0.754764168611519
5196	C1QB	TYROBP	0.804452992191777
5197	C1QB	VSIG4	0.811850635318524
5198	C1QC	CSF1R	0.804615783559513
5199	C1QC	DOK2	0.798912323162474
5200	C1QC	NCF4	0.783030800703028
5201	C1QC	SPI1	0.796493502751606
5202	C1QC	TYROBP	0.852426023568733
5203	C1QC	VSIG4	0.761451580372835
5204	C1QTNF1	CAMK1	0.792330077505979
5205	C1QTNF1	CFD	0.77209784769643
5206	C1QTNF1	EHD2	0.843809606131328
5207	C1QTNF1	EPHX1	0.756917912812977
5208	C1QTNF1	FABP4	0.763013224997839
5209	C1QTNF1	FADS3	0.777586653989109
5210	C1QTNF1	FNDC4	0.758857002910076
5211	C1QTNF1	GPR146	0.763405076785663
5212	C1QTNF1	GPX3	0.785462586798052
5213	C1QTNF1	HOXB7	0.791533408246175
5214	C1QTNF1	hsa-mir-139.MIMAT0000250	0.547503385484196
5215	C1QTNF1	hsa-mir-141.MIMAT0000432	0.500213213472787
5216	C1QTNF1	hsa-mir-141.MIMAT0004598	0.527504537989455
5217	C1QTNF1	hsa-mir-200a.MIMAT0000682	0.521309822226064
5218	C1QTNF1	hsa-mir-200a.MIMAT0001620	0.493502751606304
5219	C1QTNF1	hsa-mir-200b.MIMAT0000318	0.533480277753767
5220	C1QTNF1	hsa-mir-200c.MIMAT0000617	0.49386579076267
5221	C1QTNF1	hsa-mir-203a.MIMAT0000264	0.446250036015789
5222	C1QTNF1	hsa-mir-215.MIMAT0000272	0.528929322615034
5223	C1QTNF1	hsa-mir-224.MIMAT0009198	0.576707868729651
5224	C1QTNF1	hsa-mir-22.MIMAT0000077	0.580323853977584
5225	C1QTNF1	hsa-mir-452.MIMAT0001635	0.563102544155358
5226	C1QTNF1	hsa-mir-452.MIMAT0001636	0.545901403175152
5227	C1QTNF1	hsa-mir-652.MIMAT0003322	0.579777854611462
5228	C1QTNF1	MCAM	0.788799089520846
5229	C1QTNF1	MMP28	0.797628720431037
5230	C1QTNF1	NPR1	0.755772610712536
5231	C1QTNF1	PDE2A	0.756295559973492
5232	C1QTNF1	PTRF	0.764193102256029
5233	C1QTNF1	RASA3	0.76543348604028
5234	C1QTNF1	RFTN1	0.758666839542455
5235	C1QTNF1	RRAS	0.810670758060334
5236	C1QTNF1	SMAD6	0.790396749935172
5237	C1QTNF1	TFE3	0.802917278935085
5238	C1QTNF1	TIMP4	0.772037341170369
5239	C1QTNF1	TMBIM1	0.760307718903968
5240	C1QTNF1	VEGFB	0.764560463307114
5241	C1QTNF1	VIM	0.814123951940531
5242	C1QTNF2	GDF10	0.754913994295099
5243	C1QTNF2	hsa-mir-141.MIMAT0004598	0.474987754631631
5244	C1QTNF2	PODN	0.818336358659636
5245	C1QTNF7	hsa-mir-139.MIMAT0000250	0.454465957875933
5246	C1QTNF7	hsa-mir-141.MIMAT0000432	0.461477511741147
5247	C1QTNF7	hsa-mir-141.MIMAT0004598	0.48836113752269
5248	C1QTNF7	hsa-mir-193b.MIMAT0002819	0.462877805629988
5249	C1QTNF7	hsa-mir-200a.MIMAT0000682	0.513543377416659
5250	C1QTNF7	hsa-mir-200a.MIMAT0001620	0.470981358227447
5251	C1QTNF7	hsa-mir-200b.MIMAT0000318	0.481162301553001
5252	C1QTNF7	hsa-mir-200c.MIMAT0000617	0.450522949260956
5253	C1QTNF7	hsa-mir-224.MIMAT0000281	0.469169043708762
5254	C1QTNF7	hsa-mir-335.MIMAT0004703	0.457571959547065
5255	C1QTNF7	hsa-mir-378a.MIMAT0000731	0.447801596219783
5256	C1QTNF7	hsa-mir-452.MIMAT0001635	0.477017604517821
5257	C1QTNF7	hsa-mir-652.MIMAT0003322	0.471291094015616
5258	C1R	C1S	0.81678335782407
5259	C1R	C3	0.769648774022532
5260	C1R	CPXM2	0.753235658512692
5261	C1S	FBLN1	0.759724263116951
5262	C1S	MAN1C1	0.752535511568271
5263	C1S	SERPING1	0.761323364162849
5264	C2	CPVL	0.754313250929207
5265	C2	LGMN	0.779613622612153
5266	C2	VSIG4	0.762281384158815
5267	C20orf11	hsa-mir-139.MIMAT0000250	0.462929668366612
5268	C20orf11	hsa-mir-193b.MIMAT0002819	0.480610539660587
5269	C20orf11	hsa-mir-224.MIMAT0000281	0.500890310312041
5270	C20orf11	hsa-mir-224.MIMAT0009198	0.46398853257268
5271	C20orf11	hsa-mir-22.MIMAT0000077	0.492196098769701
5272	C20orf11	hsa-mir-22.MIMAT0004495	0.501587575993315
5273	C20orf11	hsa-mir-378a.MIMAT0000732	0.473290690638776
5274	C20orf11	hsa-mir-452.MIMAT0001635	0.538989252888466
5275	C20orf11	hsa-mir-452.MIMAT0001636	0.459562912380788
5276	C20orf11	hsa-mir-652.MIMAT0003322	0.467437404558158
5277	C20orf12	hsa-mir-141.MIMAT0000432	0.576514824098885
5278	C20orf12	hsa-mir-141.MIMAT0004598	0.559770363327283
5279	C20orf12	hsa-mir-200a.MIMAT0000682	0.532055493128187
5280	C20orf12	hsa-mir-200a.MIMAT0001620	0.48126170513153
5281	C20orf12	hsa-mir-200b.MIMAT0000318	0.559946120379174
5282	C20orf12	hsa-mir-200c.MIMAT0000617	0.487166853948771
5283	C20orf12	hsa-mir-22.MIMAT0000077	0.477965540092777
5284	C20orf132	hsa-mir-378a.MIMAT0000731	0.543201659607572
5285	C20orf132	hsa-mir-378a.MIMAT0000732	0.51642319993085
5286	C20orf134	FAM129B	0.769265566024145
5287	C20orf134	ST14	0.758086265018584
5288	C20orf134	TMEM102	0.768582706658599
5289	C20orf151	CCDC64B	0.793787996657735
5290	C20orf151	CDC42BPG	0.849360359581641
5291	C20orf151	DDR1	0.805928198922408
5292	C20orf151	DHX34	0.75638920102573
5293	C20orf151	EFCAB4A	0.825697985997061
5294	C20orf151	ELMO3	0.847948540640217
5295	C20orf151	EPHA1	0.81207393321232
5296	C20orf151	EPS8L1	0.815684155933961
5297	C20orf151	EPS8L2	0.820933817385542
5298	C20orf151	EVPL	0.813557783732388
5299	C20orf151	FAM83F	0.786229002794825
5300	C20orf151	FAM83H	0.75681418733973
5301	C20orf151	hsa-mir-141.MIMAT0000432	0.576415420520356
5302	C20orf151	hsa-mir-141.MIMAT0004598	0.508656755121445
5303	C20orf151	hsa-mir-200a.MIMAT0000682	0.556611058287953
5304	C20orf151	hsa-mir-200a.MIMAT0001620	0.487380067421558
5305	C20orf151	hsa-mir-200b.MIMAT0000318	0.515375860777365
5306	C20orf151	hsa-mir-200c.MIMAT0004657	0.453588613248048
5307	C20orf151	hsa-mir-429.MIMAT0001536	0.517176650243467
5308	C20orf151	ICAM5	0.754867894084767
5309	C20orf151	KIAA1543	0.829056098193448
5310	C20orf151	LIG1	0.774901316737258
5311	C20orf151	LLGL2	0.778865934825828
5312	C20orf151	MARK2	0.873630679689976
5313	C20orf151	PAK4	0.768777191920938
5314	C20orf151	PHLDB3	0.755480162503241
5315	C20orf151	PKP3	0.796202495173884
5316	C20orf151	PRKCZ	0.843868672025816
5317	C20orf151	PRRG2	0.761340651741724
5318	C20orf151	PTK7	0.785974011006425
5319	C20orf151	RAB17	0.769001930446308
5320	C20orf151	RASSF7	0.806042008816665
5321	C20orf151	RTKN	0.782225487653787
5322	C20orf151	SEMA4B	0.768695075921284
5323	C20orf151	SFI1	0.760568473218659
5324	C20orf151	SGSM2	0.809820785432333
5325	C20orf151	SH2D3A	0.78092171608033
5326	C20orf151	STXBP2	0.771981156539027
5327	C20orf151	SYTL1	0.799665773475091
5328	C20orf151	TJP3	0.774930129368715
5329	C20orf151	TMEM184A	0.758933356383439
5330	C20orf151	TNK1	0.770298498861901
5331	C20orf151	VAMP3	0.768591350448037
5332	C20orf151	VAV2	0.759307920592388
5333	C20orf151	ZNF692	0.758276428386204
5334	C20orf160	CLEC14A	0.751194283573919
5335	C20orf160	ESAM	0.841642896245714
5336	C20orf160	GJA4	0.752685337251851
5337	C20orf160	hsa-mir-139.MIMAT0000250	0.473358400322701
5338	C20orf160	hsa-mir-141.MIMAT0004598	0.483392399227822
5339	C20orf160	hsa-mir-200a.MIMAT0000682	0.45213501599101
5340	C20orf160	hsa-mir-200a.MIMAT0001620	0.469033624340911
5341	C20orf160	hsa-mir-224.MIMAT0000281	0.475941452732878
5342	C20orf160	hsa-mir-452.MIMAT0001635	0.464622410464748
5343	C20orf160	ICAM2	0.773544241795603
5344	C20orf160	KIF17	0.763595240153283
5345	C20orf160	MMRN2	0.78015674071513
5346	C20orf160	NOVA2	0.798547843374535
5347	C20orf160	PLXND1	0.777235139885326
5348	C20orf160	ROBO4	0.831145013974126
5349	C20orf160	SCARF1	0.76253349468407
5350	C20orf160	TIE1	0.75883395280491
5351	C20orf160	VWF	0.751528510098827
5352	C20orf3	hsa-mir-224.MIMAT0000281	0.452698302936007
5353	C20orf30	hsa-mir-200a.MIMAT0000682	0.453010919987322
5354	C20orf30	LYRM1	0.758112196386896
5355	C20orf72	ESRP1	0.784451263433889
5356	C20orf72	FAM108C1	0.762217996369608
5357	C20orf72	hsa-mir-141.MIMAT0000432	0.565800847091365
5358	C20orf72	hsa-mir-141.MIMAT0004598	0.563057884576598
5359	C20orf72	hsa-mir-193b.MIMAT0004767	0.489529489728297
5360	C20orf72	hsa-mir-200a.MIMAT0000682	0.579188636298153
5361	C20orf72	hsa-mir-200b.MIMAT0000318	0.544901604863572
5362	C20orf72	hsa-mir-200b.MIMAT0004571	0.450334226524909
5363	C20orf72	hsa-mir-200c.MIMAT0000617	0.548151669691993
5364	C20orf72	hsa-mir-224.MIMAT0000281	0.458247615754747
5365	C20orf72	hsa-mir-22.MIMAT0000077	0.492322874348114
5366	C20orf72	hsa-mir-378a.MIMAT0000732	0.466980724349555
5367	C20orf72	hsa-mir-486.MIMAT0002177	0.45464459619097
5368	C20orf72	hsa-mir-652.MIMAT0003322	0.457995505229493
5369	C20orf72	SDR42E1	0.754331979139655
5370	C20orf72	VANGL2	0.761022272164117
5371	C20orf96	hsa-mir-141.MIMAT0000432	0.469124384130003
5372	C20orf96	hsa-mir-141.MIMAT0004598	0.487769037946236
5373	C20orf96	hsa-mir-196a.MIMAT0000226	0.477537672515631
