from	to	weight
GIMAP6	hsa-mir-142.MIMAT0000433	0.175518
GIMAP6	hsa-mir-150.MIMAT0000451	0.245286
GIMAP6	hsa-mir-150.MIMAT0004610	0.21731
GIMAP6	hsa-mir-204.MIMAT0000265	0.158794
GIMAP6	hsa-mir-218-1.MIMAT0004565	0.151992
GIMAP6	hsa-mir-218.MIMAT0000275	0.190838
GIMAP6	hsa-mir-223.MIMAT0000280	0.268962
GIMAP6	hsa-mir-223.MIMAT0004570	0.189509
GIMAP6	hsa-mir-511.MIMAT0002808	0.188837
GIMAP7	hsa-let-7c.MIMAT0000064	0.161187
GIMAP7	hsa-mir-142.MIMAT0000433	0.261367
GIMAP7	hsa-mir-146a.MIMAT0000449	0.203659
GIMAP7	hsa-mir-150.MIMAT0000451	0.360693
GIMAP7	hsa-mir-150.MIMAT0004610	0.298884
GIMAP7	hsa-mir-155.MIMAT0000646	0.191373
GIMAP7	hsa-mir-218-1.MIMAT0004565	0.159158
GIMAP7	hsa-mir-218.MIMAT0000275	0.152769
GIMAP7	hsa-mir-223.MIMAT0000280	0.27289
GIMAP7	hsa-mir-223.MIMAT0004570	0.26864
GIMAP7	hsa-mir-511.MIMAT0002808	0.204097
GIMAP8	hsa-let-7c.MIMAT0000064	0.180532
GIMAP8	hsa-mir-125b-2.MIMAT0004603	0.157573
GIMAP8	hsa-mir-142.MIMAT0000433	0.154998
GIMAP8	hsa-mir-150.MIMAT0000451	0.213198
GIMAP8	hsa-mir-150.MIMAT0004610	0.181001
GIMAP8	hsa-mir-204.MIMAT0000265	0.163895
GIMAP8	hsa-mir-218.MIMAT0000275	0.199327
GIMAP8	hsa-mir-223.MIMAT0000280	0.260337
GIMAP8	hsa-mir-223.MIMAT0004570	0.194188
GIMAP8	hsa-mir-511.MIMAT0002808	0.219828
GIMAP8	hsa-mir-99a.MIMAT0000097	0.158705
GIN1	hsa-mir-29b-2.MIMAT0004515	0.168414
GINS1	hsa-let-7b.MIMAT0000063	0.16595
GINS1	hsa-mir-30c-2.MIMAT0004550	0.165424
GINS1	hsa-mir-940.MIMAT0004983	0.174307
GINS2	hsa-mir-301a.MIMAT0000688	0.199834
GINS2	hsa-mir-454.MIMAT0003884	0.151285
GINS2	hsa-mir-454.MIMAT0003885	0.180192
GINS3	hsa-let-7a.MIMAT0000062	0.151044
GINS3	hsa-mir-26a.MIMAT0000082	0.156976
GINS3	hsa-mir-942.MIMAT0004985	0.156505
GINS4	hsa-mir-125b.MIMAT0000423	0.149139
GINS4	hsa-mir-199a.MIMAT0000231	0.150176
GIPC2	hsa-let-7c.MIMAT0000064	0.188046
GIPC2	hsa-mir-125b-2.MIMAT0004603	0.154246
GIPC2	hsa-mir-139.MIMAT0000250	0.151403
GIPC2	hsa-mir-139.MIMAT0004552	0.170266
GIPC2	hsa-mir-195.MIMAT0000461	0.155974
GIPC2	hsa-mir-204.MIMAT0000265	0.196538
GIPC2	hsa-mir-218.MIMAT0000275	0.224952
GIPC2	hsa-mir-99a.MIMAT0000097	0.19507
GIPC3	hsa-mir-218.MIMAT0000275	0.160983
GIPR	hsa-let-7a.MIMAT0000062	0.165064
GJA1	hsa-mir-199a.MIMAT0000232	0.157127
GJA1	hsa-mir-199b.MIMAT0004563	0.157341
GJA1	hsa-mir-382.MIMAT0000737	0.173705
GJA4	hsa-mir-10b.MIMAT0004556	0.15461
GJA4	hsa-mir-218.MIMAT0000275	0.195867
GJA5	hsa-mir-199b.MIMAT0000263	0.170196
GJB1	hsa-mir-3065.MIMAT0015066	0.157799
GJB2	hsa-mir-134.MIMAT0000447	0.206871
GJB2	hsa-mir-152.MIMAT0000438	0.233543
GJB2	hsa-mir-154.MIMAT0000452	0.174822
GJB2	hsa-mir-196b.MIMAT0001080	0.202918
GJB2	hsa-mir-199a.MIMAT0000231	0.205935
GJB2	hsa-mir-199a.MIMAT0000232	0.29035
GJB2	hsa-mir-199b.MIMAT0004563	0.289836
GJB2	hsa-mir-214.MIMAT0000271	0.165419
GJB2	hsa-mir-214.MIMAT0004564	0.226439
GJB2	hsa-mir-323a.MIMAT0000755	0.1704
GJB2	hsa-mir-337.MIMAT0000754	0.165049
GJB2	hsa-mir-369.MIMAT0000721	0.151706
GJB2	hsa-mir-370.MIMAT0000722	0.176145
GJB2	hsa-mir-382.MIMAT0000737	0.169419
GJB2	hsa-mir-409.MIMAT0001639	0.15892
GJB2	hsa-mir-485.MIMAT0002176	0.168485
GJB2	hsa-mir-493.MIMAT0002813	0.186654
GJB2	hsa-mir-493.MIMAT0003161	0.228872
GJB2	hsa-mir-539.MIMAT0003163	0.170238
GJB2	hsa-mir-758.MIMAT0003879	0.149219
GJB3	hsa-mir-135b.MIMAT0000758	0.181972
GLI1	hsa-let-7c.MIMAT0000064	0.204857
GLI1	hsa-mir-195.MIMAT0000461	0.197464
GLI1	hsa-mir-202.MIMAT0002810	0.153191
GLI1	hsa-mir-204.MIMAT0000265	0.261202
GLI1	hsa-mir-218-1.MIMAT0004565	0.154471
GLI1	hsa-mir-218.MIMAT0000275	0.223164
GLI1	hsa-mir-410.MIMAT0002171	0.184145
GLI1	hsa-mir-542.MIMAT0003389	0.185027
GLI1	hsa-mir-99a.MIMAT0000097	0.21435
GLI2	hsa-let-7c.MIMAT0000064	0.246671
GLI2	hsa-mir-10b.MIMAT0000254	0.157648
GLI2	hsa-mir-10b.MIMAT0004556	0.165944
GLI2	hsa-mir-125b-2.MIMAT0004603	0.187899
GLI2	hsa-mir-125b.MIMAT0000423	0.228394
GLI2	hsa-mir-127.MIMAT0000446	0.255251
GLI2	hsa-mir-127.MIMAT0004604	0.193678
GLI2	hsa-mir-134.MIMAT0000447	0.261184
GLI2	hsa-mir-199a.MIMAT0000231	0.240535
GLI2	hsa-mir-199a.MIMAT0000232	0.198757
GLI2	hsa-mir-199b.MIMAT0000263	0.251393
GLI2	hsa-mir-199b.MIMAT0004563	0.199722
GLI2	hsa-mir-204.MIMAT0000265	0.158009
GLI2	hsa-mir-214.MIMAT0000271	0.27009
GLI2	hsa-mir-214.MIMAT0004564	0.233343
GLI2	hsa-mir-218.MIMAT0000275	0.151014
GLI2	hsa-mir-337.MIMAT0000754	0.281587
GLI2	hsa-mir-369.MIMAT0000721	0.148693
GLI2	hsa-mir-369.MIMAT0001621	0.194613
GLI2	hsa-mir-370.MIMAT0000722	0.20503
GLI2	hsa-mir-379.MIMAT0000733	0.252343
GLI2	hsa-mir-381.MIMAT0000736	0.206888
GLI2	hsa-mir-382.MIMAT0000737	0.243802
GLI2	hsa-mir-3926.MIMAT0018201	0.177923
GLI2	hsa-mir-409.MIMAT0001638	0.212851
GLI2	hsa-mir-409.MIMAT0001639	0.172716
GLI2	hsa-mir-410.MIMAT0002171	0.241959
GLI2	hsa-mir-411.MIMAT0003329	0.221849
GLI2	hsa-mir-411.MIMAT0004813	0.160498
GLI2	hsa-mir-432.MIMAT0002814	0.19284
GLI2	hsa-mir-485.MIMAT0002176	0.218409
GLI2	hsa-mir-493.MIMAT0002813	0.189033
GLI2	hsa-mir-495.MIMAT0002817	0.183561
GLI2	hsa-mir-655.MIMAT0003331	0.153045
GLI2	hsa-mir-758.MIMAT0003879	0.218098
GLI2	hsa-mir-889.MIMAT0004921	0.185889
GLI2	hsa-mir-93.MIMAT0004509	0.158691
GLI2	hsa-mir-99a.MIMAT0000097	0.238663
GLIPR1	hsa-mir-100.MIMAT0000098	0.175362
GLIPR2	hsa-let-7i.MIMAT0004585	0.163702
GLIPR2	hsa-mir-190b.MIMAT0004929	0.162576
GLIPR2	hsa-mir-29b-2.MIMAT0004515	0.155081
GLIPR2	hsa-mir-29c.MIMAT0004673	0.154238
GLIPR2	hsa-mir-511.MIMAT0002808	0.166529
GLIS1	hsa-mir-127.MIMAT0000446	0.161326
GLIS1	hsa-mir-134.MIMAT0000447	0.214303
GLIS1	hsa-mir-136.MIMAT0004606	0.155996
GLIS1	hsa-mir-152.MIMAT0000438	0.162339
GLIS1	hsa-mir-199a.MIMAT0000231	0.193317
GLIS1	hsa-mir-199a.MIMAT0000232	0.189624
GLIS1	hsa-mir-199b.MIMAT0000263	0.197704
GLIS1	hsa-mir-199b.MIMAT0004563	0.190103
GLIS1	hsa-mir-214.MIMAT0000271	0.220118
GLIS1	hsa-mir-214.MIMAT0004564	0.206777
GLIS1	hsa-mir-337.MIMAT0000754	0.184327
GLIS1	hsa-mir-369.MIMAT0001621	0.152648
GLIS1	hsa-mir-370.MIMAT0000722	0.186106
GLIS1	hsa-mir-379.MIMAT0000733	0.153865
GLIS1	hsa-mir-382.MIMAT0000737	0.208123
GLIS1	hsa-mir-409.MIMAT0001639	0.181752
GLIS1	hsa-mir-411.MIMAT0003329	0.16097
GLIS1	hsa-mir-485.MIMAT0002176	0.175528
GLIS1	hsa-mir-493.MIMAT0002813	0.173551
GLIS1	hsa-mir-493.MIMAT0003161	0.167232
GLIS1	hsa-mir-758.MIMAT0003879	0.175677
GLIS2	hsa-mir-125b.MIMAT0000423	0.15113
GLIS2	hsa-mir-127.MIMAT0000446	0.186794
GLIS2	hsa-mir-134.MIMAT0000447	0.229593
GLIS2	hsa-mir-152.MIMAT0000438	0.266432
GLIS2	hsa-mir-154.MIMAT0000452	0.189676
GLIS2	hsa-mir-196b.MIMAT0001080	0.17721
GLIS2	hsa-mir-199a.MIMAT0000231	0.274026
GLIS2	hsa-mir-199a.MIMAT0000232	0.295669
GLIS2	hsa-mir-199b.MIMAT0000263	0.219178
GLIS2	hsa-mir-199b.MIMAT0004563	0.295184
GLIS2	hsa-mir-214.MIMAT0000271	0.215663
GLIS2	hsa-mir-214.MIMAT0004564	0.250715
GLIS2	hsa-mir-22.MIMAT0000077	0.153141
GLIS2	hsa-mir-299.MIMAT0002890	0.150053
GLIS2	hsa-mir-323a.MIMAT0000755	0.149511
GLIS2	hsa-mir-337.MIMAT0000754	0.203114
GLIS2	hsa-mir-369.MIMAT0001621	0.18739
GLIS2	hsa-mir-370.MIMAT0000722	0.183847
GLIS2	hsa-mir-376c.MIMAT0000720	0.167604
GLIS2	hsa-mir-377.MIMAT0004689	0.169643
GLIS2	hsa-mir-379.MIMAT0000733	0.166308
GLIS2	hsa-mir-382.MIMAT0000737	0.193119
GLIS2	hsa-mir-411.MIMAT0003329	0.158438
GLIS2	hsa-mir-432.MIMAT0002814	0.150252
GLIS2	hsa-mir-485.MIMAT0002176	0.245746
GLIS2	hsa-mir-493.MIMAT0002813	0.210902
GLIS2	hsa-mir-493.MIMAT0003161	0.175003
GLIS2	hsa-mir-539.MIMAT0003163	0.156859
GLIS2	hsa-mir-758.MIMAT0003879	0.18546
GLIS2	hsa-mir-93.MIMAT0004509	0.178711
GLIS3	hsa-mir-134.MIMAT0000447	0.217301
GLIS3	hsa-mir-152.MIMAT0000438	0.235555
GLIS3	hsa-mir-154.MIMAT0000452	0.152567
GLIS3	hsa-mir-196b.MIMAT0001080	0.158063
GLIS3	hsa-mir-199a.MIMAT0000231	0.201701
GLIS3	hsa-mir-199a.MIMAT0000232	0.27992
GLIS3	hsa-mir-199b.MIMAT0000263	0.182929
GLIS3	hsa-mir-199b.MIMAT0004563	0.27943
GLIS3	hsa-mir-214.MIMAT0000271	0.161497
GLIS3	hsa-mir-214.MIMAT0004564	0.233817
GLIS3	hsa-mir-323a.MIMAT0000755	0.160429
GLIS3	hsa-mir-337.MIMAT0000754	0.171645
GLIS3	hsa-mir-370.MIMAT0000722	0.160547
GLIS3	hsa-mir-377.MIMAT0004689	0.169804
GLIS3	hsa-mir-382.MIMAT0000737	0.16679
GLIS3	hsa-mir-409.MIMAT0001639	0.172538
GLIS3	hsa-mir-485.MIMAT0002176	0.175628
GLIS3	hsa-mir-493.MIMAT0003161	0.194671
GLIS3	hsa-mir-758.MIMAT0003879	0.176348
GLRA3	hsa-mir-345.MIMAT0000772	0.150688
GLRB	hsa-let-7b.MIMAT0000063	0.159778
GLT25D2	hsa-mir-142.MIMAT0000433	0.148572
GLT25D2	hsa-mir-150.MIMAT0000451	0.180026
GLT25D2	hsa-mir-193b.MIMAT0002819	0.155142
GLT25D2	hsa-mir-193b.MIMAT0004767	0.160585
GLT25D2	hsa-mir-204.MIMAT0000265	0.161432
GLT25D2	hsa-mir-542.MIMAT0003389	0.154235
GLT8D1	hsa-mir-501.MIMAT0004774	0.157042
GLT8D2	hsa-mir-10b.MIMAT0004556	0.155334
GLT8D2	hsa-mir-127.MIMAT0000446	0.230898
GLT8D2	hsa-mir-127.MIMAT0004604	0.255502
GLT8D2	hsa-mir-134.MIMAT0000447	0.3225
GLT8D2	hsa-mir-152.MIMAT0000438	0.269979
GLT8D2	hsa-mir-154.MIMAT0000452	0.211304
GLT8D2	hsa-mir-196b.MIMAT0001080	0.201523
GLT8D2	hsa-mir-199a.MIMAT0000231	0.308201
GLT8D2	hsa-mir-199a.MIMAT0000232	0.352875
GLT8D2	hsa-mir-199b.MIMAT0000263	0.320831
GLT8D2	hsa-mir-199b.MIMAT0004563	0.352516
GLT8D2	hsa-mir-214.MIMAT0000271	0.223329
GLT8D2	hsa-mir-214.MIMAT0004564	0.36192
GLT8D2	hsa-mir-22.MIMAT0000077	0.160731
GLT8D2	hsa-mir-299.MIMAT0002890	0.160285
GLT8D2	hsa-mir-323a.MIMAT0000755	0.191327
GLT8D2	hsa-mir-337.MIMAT0000754	0.275381
GLT8D2	hsa-mir-369.MIMAT0001621	0.206375
GLT8D2	hsa-mir-370.MIMAT0000722	0.270999
GLT8D2	hsa-mir-376c.MIMAT0000720	0.183863
GLT8D2	hsa-mir-377.MIMAT0004689	0.179129
GLT8D2	hsa-mir-382.MIMAT0000737	0.265294
GLT8D2	hsa-mir-409.MIMAT0001638	0.226824
GLT8D2	hsa-mir-409.MIMAT0001639	0.251695
GLT8D2	hsa-mir-411.MIMAT0003329	0.20145
GLT8D2	hsa-mir-485.MIMAT0002176	0.219432
GLT8D2	hsa-mir-493.MIMAT0003161	0.222142
GLT8D2	hsa-mir-758.MIMAT0003879	0.262357
GLUL	hsa-let-7a.MIMAT0000062	0.161049
GLUL	hsa-mir-190b.MIMAT0004929	0.164468
GLUL	hsa-mir-29c.MIMAT0000681	0.14871
GMFG	hsa-let-7i.MIMAT0004585	0.158726
GMFG	hsa-mir-142.MIMAT0000433	0.228897
GMFG	hsa-mir-142.MIMAT0000434	0.149555
GMFG	hsa-mir-146a.MIMAT0000449	0.204011
GMFG	hsa-mir-150.MIMAT0000451	0.242562
GMFG	hsa-mir-150.MIMAT0004610	0.192593
GMFG	hsa-mir-155.MIMAT0000646	0.242185
GMFG	hsa-mir-223.MIMAT0000280	0.27512
GMFG	hsa-mir-223.MIMAT0004570	0.223467
GMFG	hsa-mir-511.MIMAT0002808	0.221375
GMNN	hsa-mir-30c-2.MIMAT0004550	0.157222
GMPPA	hsa-mir-22.MIMAT0004495	0.183613
GMPS	hsa-mir-3200.MIMAT0015085	0.174966
GNA15	hsa-mir-223.MIMAT0000280	0.149121
GNAL	hsa-mir-99a.MIMAT0000097	0.162116
GNAQ	hsa-mir-145.MIMAT0000437	0.195829
GNB1L	hsa-mir-1226.MIMAT0005577	0.211567
GNG11	hsa-let-7c.MIMAT0000064	0.236187
GNG11	hsa-mir-100.MIMAT0000098	0.161327
GNG11	hsa-mir-10b.MIMAT0000254	0.177504
GNG11	hsa-mir-10b.MIMAT0004556	0.241606
GNG11	hsa-mir-125b-2.MIMAT0004603	0.190821
GNG11	hsa-mir-125b.MIMAT0000423	0.205381
GNG11	hsa-mir-127.MIMAT0000446	0.164483
GNG11	hsa-mir-139.MIMAT0000250	0.152539
GNG11	hsa-mir-139.MIMAT0004552	0.15679
GNG11	hsa-mir-141.MIMAT0000432	0.152331
GNG11	hsa-mir-145.MIMAT0000437	0.19369
GNG11	hsa-mir-145.MIMAT0004601	0.159633
GNG11	hsa-mir-195.MIMAT0000461	0.173508
GNG11	hsa-mir-199a.MIMAT0000231	0.160548
GNG11	hsa-mir-199b.MIMAT0000263	0.251334
GNG11	hsa-mir-214.MIMAT0000271	0.148848
GNG11	hsa-mir-218.MIMAT0000275	0.17567
GNG11	hsa-mir-3200.MIMAT0015085	0.151163
GNG11	hsa-mir-337.MIMAT0000754	0.233422
GNG11	hsa-mir-369.MIMAT0001621	0.179161
GNG11	hsa-mir-377.MIMAT0004689	0.174319
GNG11	hsa-mir-379.MIMAT0000733	0.1527
GNG11	hsa-mir-381.MIMAT0000736	0.163375
GNG11	hsa-mir-411.MIMAT0003329	0.187151
GNG11	hsa-mir-432.MIMAT0002814	0.156397
GNG11	hsa-mir-483.MIMAT0002173	0.163333
GNG11	hsa-mir-485.MIMAT0002176	0.150675
GNG11	hsa-mir-758.MIMAT0003879	0.160303
GNG11	hsa-mir-889.MIMAT0004921	0.153265
GNG11	hsa-mir-99a.MIMAT0000097	0.229927
GNG2	hsa-let-7c.MIMAT0000064	0.162532
GNG2	hsa-mir-100.MIMAT0000098	0.151787
GNG2	hsa-mir-141.MIMAT0000432	0.167816
GNG2	hsa-mir-3926.MIMAT0018201	0.168579
GNG2	hsa-mir-99a.MIMAT0000097	0.172438
GNGT2	hsa-let-7i.MIMAT0004585	0.176712
GNGT2	hsa-mir-142.MIMAT0000433	0.183054
GNGT2	hsa-mir-146a.MIMAT0000449	0.18616
GNGT2	hsa-mir-150.MIMAT0000451	0.172352
GNGT2	hsa-mir-150.MIMAT0004610	0.155025
GNGT2	hsa-mir-155.MIMAT0000646	0.194106
GNGT2	hsa-mir-223.MIMAT0000280	0.174724
GNGT2	hsa-mir-511.MIMAT0002808	0.170894
GNLY	hsa-mir-142.MIMAT0000433	0.284449
GNLY	hsa-mir-142.MIMAT0000434	0.221664
GNLY	hsa-mir-146a.MIMAT0000449	0.206658
GNLY	hsa-mir-150.MIMAT0000451	0.312638
GNLY	hsa-mir-150.MIMAT0004610	0.256518
GNLY	hsa-mir-155.MIMAT0000646	0.242022
GNLY	hsa-mir-223.MIMAT0000280	0.182577
GNLY	hsa-mir-223.MIMAT0004570	0.186266
GNLY	hsa-mir-511.MIMAT0002808	0.163066
GOLGA1	hsa-mir-423.MIMAT0004748	0.156658
GOLIM4	hsa-mir-199a.MIMAT0000232	0.149122
GOLIM4	hsa-mir-199b.MIMAT0004563	0.148962
GOT1	hsa-mir-1307.MIMAT0005951	0.158731
GOT1	hsa-mir-31.MIMAT0000089	0.153202
GOT1	hsa-mir-629.MIMAT0004810	0.14864
GP1BA	hsa-mir-146a.MIMAT0000449	0.212123
GP1BA	hsa-mir-150.MIMAT0000451	0.327063
GP1BA	hsa-mir-155.MIMAT0000646	0.156306
GP1BA	hsa-mir-204.MIMAT0000265	0.150286
GP1BA	hsa-mir-223.MIMAT0000280	0.190831
GP1BA	hsa-mir-223.MIMAT0004570	0.177719
GPAM	hsa-mir-139.MIMAT0000250	0.159275
GPAT2	hsa-mir-423.MIMAT0001340	0.164965
GPC6	hsa-mir-127.MIMAT0000446	0.163345
GPC6	hsa-mir-152.MIMAT0000438	0.217195
GPC6	hsa-mir-196b.MIMAT0001080	0.167191
GPC6	hsa-mir-199a.MIMAT0000232	0.312764
GPC6	hsa-mir-199b.MIMAT0004563	0.311251
GPC6	hsa-mir-323a.MIMAT0000755	0.151885
GPC6	hsa-mir-337.MIMAT0000754	0.150094
GPC6	hsa-mir-370.MIMAT0000722	0.190003
GPC6	hsa-mir-379.MIMAT0000733	0.153261
GPC6	hsa-mir-409.MIMAT0001639	0.162357
GPC6	hsa-mir-485.MIMAT0002176	0.173273
GPC6	hsa-mir-493.MIMAT0003161	0.194537
GPC6	hsa-mir-758.MIMAT0003879	0.190274
GPD1	hsa-mir-139.MIMAT0000250	0.17284
GPIHBP1	hsa-let-7c.MIMAT0000064	0.195868
GPIHBP1	hsa-mir-10b.MIMAT0004556	0.17498
GPIHBP1	hsa-mir-125b-2.MIMAT0004603	0.169882
GPIHBP1	hsa-mir-125b.MIMAT0000423	0.190889
GPIHBP1	hsa-mir-139.MIMAT0000250	0.160717
GPIHBP1	hsa-mir-139.MIMAT0004552	0.153268
GPIHBP1	hsa-mir-145.MIMAT0000437	0.164371
GPIHBP1	hsa-mir-199a.MIMAT0000231	0.148917
GPIHBP1	hsa-mir-199b.MIMAT0000263	0.168276
GPIHBP1	hsa-mir-218.MIMAT0000275	0.177707
GPIHBP1	hsa-mir-369.MIMAT0001621	0.166557
GPIHBP1	hsa-mir-483.MIMAT0002173	0.202725
GPIHBP1	hsa-mir-497.MIMAT0002820	0.151083
GPIHBP1	hsa-mir-99a.MIMAT0000097	0.178467
GPM6B	hsa-mir-125b-1.MIMAT0004592	0.158127
GPR1	hsa-mir-134.MIMAT0000447	0.276153
GPR1	hsa-mir-152.MIMAT0000438	0.295052
GPR1	hsa-mir-154.MIMAT0000452	0.172183
GPR1	hsa-mir-196b.MIMAT0001080	0.198809
GPR1	hsa-mir-199a.MIMAT0000231	0.271275
GPR1	hsa-mir-199a.MIMAT0000232	0.303285
GPR1	hsa-mir-199b.MIMAT0000263	0.22522
GPR1	hsa-mir-199b.MIMAT0004563	0.303369
GPR1	hsa-mir-214.MIMAT0000271	0.177796
GPR1	hsa-mir-214.MIMAT0004564	0.315774
GPR1	hsa-mir-22.MIMAT0000077	0.150411
GPR1	hsa-mir-323a.MIMAT0000755	0.177272
GPR1	hsa-mir-369.MIMAT0000721	0.174018
GPR1	hsa-mir-370.MIMAT0000722	0.216119
GPR1	hsa-mir-382.MIMAT0000737	0.222682
GPR1	hsa-mir-409.MIMAT0001639	0.205062
GPR1	hsa-mir-493.MIMAT0003161	0.217155
GPR1	hsa-mir-758.MIMAT0003879	0.180987
GPR109A	hsa-mir-378a.MIMAT0000732	0.150859
GPR114	hsa-mir-142.MIMAT0000433	0.319494
GPR114	hsa-mir-142.MIMAT0000434	0.261256
GPR114	hsa-mir-146a.MIMAT0000449	0.251733
GPR114	hsa-mir-150.MIMAT0000451	0.350158
GPR114	hsa-mir-150.MIMAT0004610	0.284631
GPR114	hsa-mir-155.MIMAT0000646	0.243234
GPR114	hsa-mir-223.MIMAT0000280	0.239031
GPR114	hsa-mir-223.MIMAT0004570	0.274994
GPR116	hsa-let-7c.MIMAT0000064	0.172672
GPR116	hsa-mir-10b.MIMAT0000254	0.160991
GPR116	hsa-mir-10b.MIMAT0004556	0.173582
GPR116	hsa-mir-139.MIMAT0000250	0.161242
GPR116	hsa-mir-139.MIMAT0004552	0.165546
GPR116	hsa-mir-145.MIMAT0000437	0.199806
GPR116	hsa-mir-145.MIMAT0004601	0.211542
GPR116	hsa-mir-195.MIMAT0000461	0.149235
GPR116	hsa-mir-199b.MIMAT0000263	0.195956
GPR116	hsa-mir-1.MIMAT0000416	0.17843
GPR116	hsa-mir-218.MIMAT0000275	0.227103
GPR116	hsa-mir-337.MIMAT0000754	0.152145
GPR116	hsa-mir-495.MIMAT0002817	0.152425
GPR116	hsa-mir-99a.MIMAT0000097	0.152738
GPR12	hsa-mir-204.MIMAT0000265	0.166353
GPR12	hsa-mir-934.MIMAT0004977	0.185821
GPR124	hsa-let-7c.MIMAT0000064	0.246037
GPR124	hsa-let-7i.MIMAT0000415	0.149026
GPR124	hsa-mir-100.MIMAT0000098	0.164967
GPR124	hsa-mir-10b.MIMAT0000254	0.182652
GPR124	hsa-mir-10b.MIMAT0004556	0.232115
GPR124	hsa-mir-125b-2.MIMAT0004603	0.183171
GPR124	hsa-mir-125b.MIMAT0000423	0.208846
GPR124	hsa-mir-127.MIMAT0000446	0.203321
GPR124	hsa-mir-134.MIMAT0000447	0.188717
GPR124	hsa-mir-141.MIMAT0000432	0.160715
GPR124	hsa-mir-154.MIMAT0000452	0.168277
GPR124	hsa-mir-199a.MIMAT0000231	0.198882
GPR124	hsa-mir-199a.MIMAT0000232	0.153767
GPR124	hsa-mir-199b.MIMAT0000263	0.254761
GPR124	hsa-mir-199b.MIMAT0004563	0.154645
GPR124	hsa-mir-202.MIMAT0002810	0.152418
GPR124	hsa-mir-214.MIMAT0000271	0.159554
GPR124	hsa-mir-214.MIMAT0004564	0.157141
GPR124	hsa-mir-218.MIMAT0000275	0.172122
GPR124	hsa-mir-337.MIMAT0000754	0.223886
GPR124	hsa-mir-369.MIMAT0001621	0.189043
GPR124	hsa-mir-370.MIMAT0000722	0.152562
GPR124	hsa-mir-377.MIMAT0004689	0.185438
GPR124	hsa-mir-379.MIMAT0000733	0.202448
GPR124	hsa-mir-381.MIMAT0000736	0.2052
GPR124	hsa-mir-382.MIMAT0000737	0.195249
GPR124	hsa-mir-3926.MIMAT0018201	0.155402
GPR124	hsa-mir-409.MIMAT0001638	0.161878
GPR124	hsa-mir-410.MIMAT0002171	0.157444
GPR124	hsa-mir-411.MIMAT0003329	0.195992
GPR124	hsa-mir-411.MIMAT0004813	0.161454
GPR124	hsa-mir-432.MIMAT0002814	0.198443
GPR124	hsa-mir-483.MIMAT0002173	0.168445
GPR124	hsa-mir-485.MIMAT0002176	0.176737
GPR124	hsa-mir-495.MIMAT0002817	0.185141
GPR124	hsa-mir-654.MIMAT0003330	0.152379
GPR124	hsa-mir-758.MIMAT0003879	0.183261
GPR124	hsa-mir-889.MIMAT0004921	0.156
GPR124	hsa-mir-99a.MIMAT0000097	0.211628
GPR124	hsa-mir-99a.MIMAT0004511	0.173569
GPR128	hsa-mir-1227.MIMAT0005580	0.177112
GPR128	hsa-mir-211.MIMAT0000268	0.165431
GPR128	hsa-mir-3944.MIMAT0018360	0.165035
GPR128	hsa-mir-934.MIMAT0004977	0.149804
GPR132	hsa-mir-142.MIMAT0000433	0.198719
GPR132	hsa-mir-146a.MIMAT0000449	0.15528
GPR132	hsa-mir-150.MIMAT0000451	0.233152
GPR132	hsa-mir-150.MIMAT0004610	0.171828
GPR132	hsa-mir-155.MIMAT0000646	0.186233
GPR132	hsa-mir-223.MIMAT0000280	0.182058
GPR132	hsa-mir-223.MIMAT0004570	0.151539
GPR133	hsa-let-7c.MIMAT0000064	0.16389
GPR133	hsa-mir-125b-2.MIMAT0004603	0.155117
GPR133	hsa-mir-141.MIMAT0000432	0.167646
GPR133	hsa-mir-218.MIMAT0000275	0.152552
GPR133	hsa-mir-411.MIMAT0003329	0.151486
GPR133	hsa-mir-99a.MIMAT0000097	0.151582
GPR146	hsa-mir-139.MIMAT0000250	0.14864
GPR146	hsa-mir-139.MIMAT0004552	0.152066
GPR160	hsa-mir-335.MIMAT0000765	0.161548
GPR161	hsa-mir-130a.MIMAT0000425	0.17086
GPR171	hsa-mir-142.MIMAT0000433	0.385001
GPR171	hsa-mir-146a.MIMAT0000449	0.285311
GPR171	hsa-mir-150.MIMAT0000451	0.510918
GPR171	hsa-mir-150.MIMAT0004610	0.413256
GPR171	hsa-mir-155.MIMAT0000646	0.284553
GPR171	hsa-mir-223.MIMAT0000280	0.261805
GPR171	hsa-mir-223.MIMAT0004570	0.269103
GPR171	hsa-mir-511.MIMAT0002808	0.190588
GPR174	hsa-mir-142.MIMAT0000433	0.329612
GPR174	hsa-mir-142.MIMAT0000434	0.233921
GPR174	hsa-mir-146a.MIMAT0000449	0.248558
GPR174	hsa-mir-150.MIMAT0000451	0.453394
GPR174	hsa-mir-150.MIMAT0004610	0.348325
GPR174	hsa-mir-155.MIMAT0000646	0.251222
GPR174	hsa-mir-223.MIMAT0000280	0.229537
GPR174	hsa-mir-223.MIMAT0004570	0.216144
GPR174	hsa-mir-511.MIMAT0002808	0.15744
GPR18	hsa-mir-142.MIMAT0000433	0.306415
GPR18	hsa-mir-142.MIMAT0000434	0.215188
GPR18	hsa-mir-146a.MIMAT0000449	0.273848
GPR18	hsa-mir-150.MIMAT0000451	0.366937
GPR18	hsa-mir-150.MIMAT0004610	0.296244
GPR18	hsa-mir-155.MIMAT0000646	0.268622
